PM_DEVFREQ_EVENT;The devfreq-event device provide the raw data and events which indicate the current state of devfreq-event device. The provided data from devfreq-event device is used to monitor the state of device and determine the suitable size of resource to reduce the wasted resource.  The devfreq-event device can support the various type of events (e.g., raw data, utilization, latency, bandwidth). The events may be used by devfreq governor and other subsystem.
ADF4350;Say yes here to build support for Analog Devices  ADF4350/ADF4351 Wideband Synthesizers. The driver provides direct access via sysfs.  To compile this driver as a module, choose M here: the module will be called adf4350.
NTB_IDT;This driver supports NTB of cappable IDT PCIe-switches.  Some of the pre-initializations must be made before IDT PCIe-switch exposes it NT-functions correctly. It should be done by either proper initialisation of EEPROM connected to master smbus of the switch or by BIOS using slave-SMBus interface changing corresponding registers value. Evidently it must be done before PCI bus enumeration is finished in Linux kernel.  First of all partitions must be activated and properly assigned to all the ports with NT-functions intended to be activated (see SWPARTxCTL and SWPORTxCTL registers). Then all NT-function BARs must be enabled with chosen valid aperture. For memory windows related BARs the aperture settings shall determine the maximum size of memory windows accepted by a BAR. Note that BAR0 must map PCI configuration space registers.  It's worth to note, that since a part of this driver relies on the BAR settings of peer NT-functions, the BAR setups can't be done over kernel PCI fixups. That's why the alternative pre-initialization techniques like BIOS using SMBus interface or EEPROM should be utilized. Additionally if one needs to have temperature sensor information printed to system log, the corresponding registers must be initialized within BIOS/EEPROM as well.  If unsure, say N.
ZORRO_NAMES;By default, the kernel contains a database of all known Zorro device names to make the information in /proc/iomem comprehensible to the user. This database increases the size of the kernel image by about 15KB, but it gets freed after the system boots up, so it doesn't take up kernel memory. Anyway, if you are building an installation floppy or kernel for an embedded system where kernel image size really matters, you can disable this feature and you'll get device ID numbers instead of names.  When in doubt, say Y.
CRYPTO_AES_S390;This is the s390 hardware accelerated implementation of the AES cipher algorithms (FIPS-197).  As of z9 the ECB and CBC modes are hardware accelerated for 128 bit keys. As of z10 the ECB and CBC modes are hardware accelerated for all AES key sizes. As of z196 the CTR mode is hardware accelerated for all AES key sizes and XTS mode is hardware accelerated for 256 and 512 bit keys.
CRYPTO_DEV_FSL_CAAM_RINGSIZE;Select size of Job Rings as a power of 2, within the range 2-9 (ring size 4-512). Examples:       2 => 4       3 => 8       4 => 16       5 => 32       6 => 64       7 => 128       8 => 256       9 => 512
CRYPTO_DEV_FSL_CAAM_INTC_COUNT_THLD;Select number of descriptor completions to queue before raising an interrupt, in the range 1-255. Note that a selection of 1 functionally defeats the coalescing feature, and a selection equal or greater than the job ring size will force timeouts.
CRYPTO_DEV_UX500_CRYP;This selects the crypto driver for the UX500_CRYP hardware. It supports AES-ECB, CBC and CTR with keys sizes of 128, 192 and 256 bit sizes.
ACPI_DEBUG;The ACPI subsystem can produce debug output.  Saying Y enables this output and increases the kernel size by around 50K.  Use the acpi.debug_layer and acpi.debug_level kernel command-line parameters documented in Documentation/acpi/debug.txt and Documentation/admin-guide/kernel-parameters.rst to control the type and amount of debug output.
EISA_NAMES;By default, the kernel contains a database of all known EISA device names to make the information in sysfs comprehensible to the user. This database increases size of the kernel image by about 40KB, but it gets freed after the system boots up, so it doesn't take up kernel memory. Anyway, if you are building an installation floppy or kernel for an embedded system where kernel image size really matters, you can disable this feature and you'll get device ID instead of names.  When in doubt, say Y.
PCCARD;Say Y here if you want to attach PCMCIA- or PC-cards to your Linux computer.  These are credit-card size devices such as network cards, modems or hard drives often used with laptops computers.  There are actually two varieties of these cards: 16 bit PCMCIA and 32 bit CardBus cards.  To compile this driver as modules, choose M here: the module will be called pcmcia_core.
JUMP_LABEL;This option enables a transparent branch optimization that makes certain almost-always-true or almost-always-false branch conditions even cheaper to execute within the kernel.  Certain performance-sensitive kernel code, such as trace points, scheduler functionality, networking code and KVM have such branches and include support for this optimization technique.  If it is detected that the compiler has support for asm goto, the kernel will compile such branches with just a nop instruction. When the condition flag is toggled to true, the nop will be converted to a jump instruction to execute the conditional block of instructions.  This technique lowers overhead and stress on the branch prediction of the processor and generally makes the kernel faster. The update of the condition is slower, but those are always very rare.  ( On 32-bit x86, the necessary options added to the compiler   flags may increase the size of the kernel slightly. )
HAVE_ALIGNED_STRUCT_PAGE;This makes sure that struct pages are double word aligned and that e.g. the SLUB allocator can perform double word atomic operations on a struct page for better performance. However selecting this might increase the size of a struct page by a word.
GCC_PLUGIN_RANDSTRUCT_PERFORMANCE;If you say Y here, the RANDSTRUCT randomization will make a best effort at restricting randomization to cacheline-sized groups of elements.  It will further not randomize bitfields in structures.  This reduces the performance hit of RANDSTRUCT at the cost of weakened randomization.
CC_STACKPROTECTOR_REGULAR;Functions will have the stack-protector canary logic added if they have an 8-byte or larger character array on the stack.  This feature requires gcc version 4.2 or above, or a distribution gcc with the feature backported (-fstack-protector).  On an x86 defconfig build, this feature adds canary checks to about 3% of all kernel functions, which increases kernel code size by about 0.3%.
CC_STACKPROTECTOR_STRONG;Functions will have the stack-protector canary logic added in any of the following conditions:  - local variable's address used as part of the right hand side of an   assignment or function argument - local variable is an array (or union containing an array),   regardless of array type or length - uses register local variables  This feature requires gcc version 4.9 or above, or a distribution gcc with the feature backported (-fstack-protector-strong).  On an x86 defconfig build, this feature adds canary checks to about 20% of all kernel functions, which increases the kernel code size by about 2%.
DYNAMIC_DEBUG;Compiles debug level messages into the kernel, which would not otherwise be available at runtime. These messages can then be enabled/disabled based on various levels of scope - per source file, function, module, format string, and line number. This mechanism implicitly compiles in all pr_debug() and dev_dbg() calls, which enlarges the kernel text size by about 2%.  If a source file is compiled with DEBUG flag set, any pr_debug() calls in it are enabled by default, but can be disabled at runtime as below.  Note that DEBUG flag is turned on by many CONFIG_*DEBUG* options.  Usage:  Dynamic debugging is controlled via the 'dynamic_debug/control' file, which is contained in the 'debugfs' filesystem. Thus, the debugfs filesystem must first be mounted before making use of this feature. We refer the control file as: <debugfs>/dynamic_debug/control. This file contains a list of the debug statements that can be enabled. The format for each line of the file is:        filename:lineno [module]function flags format  filename : source file of the debug statement lineno : line number of the debug statement module : module that contains the debug statement function : function that contains the debug statement flags : '=p' means the line is turned 'on' for printing format : the format used for the debug statement  From a live system:        nullarbor:~ # cat <debugfs>/dynamic_debug/control       # filename:lineno [module]function flags format       fs/aio.c:222 [aio]__put_ioctx =_ __put_ioctx:\040freeing\040%p\012       fs/aio.c:248 [aio]ioctx_alloc =_ ENOMEM:\040nr_events\040too\040high\012       fs/aio.c:1770 [aio]sys_io_cancel =_ calling\040cancel\012  Example usage:        // enable the message at line 1603 of file svcsock.c       nullarbor:~ # echo -n 'file svcsock.c line 1603 +p' >                                       <debugfs>/dynamic_debug/control        // enable all the messages in file svcsock.c       nullarbor:~ # echo -n 'file svcsock.c +p' >                                       <debugfs>/dynamic_debug/control        // enable all the messages in the NFS server module       nullarbor:~ # echo -n 'module nfsd +p' >                                       <debugfs>/dynamic_debug/control        // enable all 12 messages in the function svc_process()       nullarbor:~ # echo -n 'func svc_process +p' >                                       <debugfs>/dynamic_debug/control        // disable all 12 messages in the function svc_process()       nullarbor:~ # echo -n 'func svc_process -p' >                                       <debugfs>/dynamic_debug/control  See Documentation/admin-guide/dynamic-debug-howto.rst for additional information.
DEBUG_INFO_REDUCED;If you say Y here gcc is instructed to generate less debugging information for structure types. This means that tools that need full debugging information (like kgdb or systemtap) won't be happy. But if you merely need debugging information to resolve line numbers there is no loss. Advantage is that build directory object sizes shrink dramatically over a full DEBUG_INFO build and compile times are reduced too. Only works with newer gcc versions.
DEBUG_INFO_SPLIT;Generate debug info into separate .dwo files. This significantly reduces the build directory size for builds with DEBUG_INFO, because it stores the information only once on disk in .dwo files instead of multiple times in object files and executables. In addition the debug information is also compressed.  Requires recent gcc (4.7+) and recent gdb/binutils. Any tool that packages or reads debug information would need to know about the .dwo files and include them. Incompatible with older versions of ccache.
DEBUG_KMEMLEAK_EARLY_LOG_SIZE;Kmemleak must track all the memory allocations to avoid reporting false positives. Since memory may be allocated or freed before kmemleak is initialised, an early log buffer is used to store these actions. If kmemleak reports early log buffer exceeded, please increase this value.
KMEMCHECK_QUEUE_SIZE;Select the maximum number of errors to store in the queue. Since errors can occur virtually anywhere and in any context, we need a temporary storage area which is guarantueed not to generate any other faults. The queue will be emptied as soon as a tasklet may be scheduled. If the queue is full, new error reports will be lost.
KASAN_OUTLINE;Before every memory access compiler insert function call __asan_load*/__asan_store*. These functions performs check of shadow memory. This is slower than inline instrumentation, however it doesn't bloat size of kernel's .text section so much as inline does.
KASAN_INLINE;Compiler directly inserts code checking shadow memory before memory accesses. This is faster than outline (in some workloads it gives about x2 boost over outline instrumentation), but make kernel's .text size much bigger. This requires a gcc version of 5.0 or later.
IRQSOFF_TRACER;This option measures the time spent in irqs-off critical sections, with microsecond accuracy.  The default measurement method is a maximum search, which is disabled by default and can be runtime (re-)started via:      echo 0 > /sys/kernel/debug/tracing/tracing_max_latency  (Note that kernel size and overhead increase with this option enabled. This option and the preempt-off timing option can be used together or separately.)
PREEMPT_TRACER;This option measures the time spent in preemption-off critical sections, with microsecond accuracy.  The default measurement method is a maximum search, which is disabled by default and can be runtime (re-)started via:      echo 0 > /sys/kernel/debug/tracing/tracing_max_latency  (Note that kernel size and overhead increase with this option enabled. This option and the irqs-off timing option can be used together or separately.)
RING_BUFFER_STARTUP_TEST;Run a simple self test on the ring buffer on boot up. Late in the kernel boot sequence, the test will start that kicks off a thread per cpu. Each thread will write various size events into the ring buffer. Another thread is created to send IPIs to each of the threads, where the IPI handler will also write to the ring buffer, to test/stress the nesting ability. If any anomalies are discovered, a warning will be displayed and all ring buffers will be disabled.  The test runs for 10 seconds. This will slow your boot time by at least 10 more seconds.  At the end of the test, statics and more checks are done. It will output the stats of each per cpu buffer. What was written, the sizes, what was read, what was lost, and other similar details.  If unsure, say N
TRACE_EVAL_MAP_FILE;The print fmt of the trace events will show the enum/sizeof names instead of their values. This can cause problems for user space tools that use this string to parse the raw data as user space does not know how to convert the string to its value.  To fix this, there's a special macro in the kernel that can be used to convert an enum/sizeof into its value. If this macro is used, then the print fmt strings will be converted to their values.  If something does not get converted properly, this option can be used to show what enums/sizeof the kernel tried to convert.  This option is for debugging the conversions. A file is created in the tracing directory called eval_map that will show the names matched with their values and what trace event system they belong too.  Normally, the mapping of the strings to values will be freed after boot up or module load. With this option, they will not be freed, as they are needed for the eval_map file. Enabling this option will increase the memory footprint of the running kernel.  If unsure, say N
UBSAN_SANITIZE_ALL;This option activates instrumentation for the entire kernel. If you don't enable this option, you have to explicitly specify UBSAN_SANITIZE := y for the files/directories you want to check for UB. Enabling this option will get kernel image size increased significantly.
KERNEL_BZIP2;Its compression ratio and speed is intermediate. Decompression speed is slowest among the choices.  The kernel size is about 10% smaller with bzip2, in comparison to gzip. Bzip2 uses a large amount of memory. For modern kernels you will need at least 8MB RAM or more for booting.
KERNEL_LZMA;This compression algorithm's ratio is best.  Decompression speed is between gzip and bzip2.  Compression is slowest. The kernel size is about 33% smaller with LZMA in comparison to gzip.
KERNEL_XZ;XZ uses the LZMA2 algorithm and instruction set specific BCJ filters which can improve compression ratio of executable code. The size of the kernel is about 30% smaller with XZ in comparison to gzip. On architectures for which there is a BCJ filter (i386, x86_64, ARM, IA-64, PowerPC, and SPARC), XZ will create a few percent smaller kernel than plain LZMA.  The speed is about the same as with LZMA: The decompression speed of XZ is better than that of bzip2 but worse than gzip and LZO. Compression is slow.
KERNEL_LZO;Its compression ratio is the poorest among the choices. The kernel size is about 10% bigger than gzip. however its speed (both compression and decompression) is the fastest.
KERNEL_LZ4;LZ4 is an LZ77-type compressor with a fixed, byte-oriented encoding. A preliminary version of LZ4 de/compression tool is available at <https://code.google.com/p/lz4/>.  Its compression ratio is worse than LZO. The size of the kernel is about 8% bigger than LZO. But the decompression speed is faster than LZO.
HIGH_RES_TIMERS;This option enables high resolution timer support. If your hardware is not capable then this option only increases the size of the kernel image.
LOG_BUF_SHIFT;Select the minimal kernel log buffer size as a power of 2. The final size is affected by LOG_CPU_MAX_BUF_SHIFT config parameter, see below. Any higher size also might be forced by log_buf_len boot parameter.  Examples:            17 => 128 KB            16 => 64 KB            15 => 32 KB            14 => 16 KB            13 =>  8 KB            12 =>  4 KB
LOG_CPU_MAX_BUF_SHIFT;This option allows to increase the default ring buffer size according to the number of CPUs. The value defines the contribution of each CPU as a power of 2. The used space is typically only few lines however it might be much more when problems are reported, e.g. backtraces.  The increased size means that a new buffer has to be allocated and the original static one is unused. It makes sense only on systems with more CPUs. Therefore this value is used only when the sum of contributions is greater than the half of the default kernel ring buffer as defined by LOG_BUF_SHIFT. The default values are set so that more than 64 CPUs are needed to trigger the allocation.  Also this option is ignored when log_buf_len kernel parameter is used as it forces an exact (power of two) size of the ring buffer.  The number of possible CPUs is used for this computation ignoring hotplugging making the computation optimal for the worst case scenario while allowing a simple algorithm to be used from bootup.  Examples shift values and their meaning:            17 => 128 KB for each CPU            16 =>  64 KB for each CPU            15 =>  32 KB for each CPU            14 =>  16 KB for each CPU            13 =>   8 KB for each CPU            12 =>   4 KB for each CPU
PRINTK_SAFE_LOG_BUF_SHIFT;Select the size of an alternate printk per-CPU buffer where messages printed from usafe contexts are temporary stored. One example would be NMI messages, another one - printk recursion. The messages are copied to the main log buffer in a safe context to avoid a deadlock. The value defines the size as a power of 2.  Those messages are rare and limited. The largest one is when a backtrace is printed. It usually fits into 4KB. Select 8KB if you want to be on the safe side.  Examples:            17 => 128 KB for each CPU            16 =>  64 KB for each CPU            15 =>  32 KB for each CPU            14 =>  16 KB for each CPU            13 =>   8 KB for each CPU            12 =>   4 KB for each CPU
CHECKPOINT_RESTORE;Enables additional kernel features in a sake of checkpoint/restore. In particular it adds auxiliary prctl codes to setup process text, data and heap segment sizes, and a few additional /proc filesystem entries.  If unsure, say N here.
BLK_DEV_INITRD;The initial RAM filesystem is a ramfs which is loaded by the boot loader (loadlin or lilo) and that is mounted as root before the normal boot procedure. It is typically used to load modules needed to mount the real root file system, etc. See <file:Documentation/admin-guide/initrd.rst> for details.  If RAM disk support (BLK_DEV_RAM) is also included, this also enables initial RAM disk (initrd) support and adds 15 Kbytes (more on some other architectures) to the kernel size.  If unsure say Y.
INITRAMFS_COMPRESSION_BZIP2;It's compression ratio and speed is intermediate. Decompression speed is slowest among the choices. The initramfs size is about 10% smaller with bzip2, in comparison to gzip. Bzip2 uses a large amount of memory. For modern kernels you will need at least 8MB RAM or more for booting.  If you choose this, keep in mind that you need to have the bzip2 tool available to be able to compress the initram.
INITRAMFS_COMPRESSION_LZMA;This algorithm's compression ratio is best but has a large dictionary size which might cause issues in memory constrained systems. Decompression speed is between the other choices. Compression is slowest. The initramfs size is about 33% smaller with LZMA in comparison to gzip.  If you choose this, keep in mind that you may need to install the xz or lzma tools to be able to compress the initram.
INITRAMFS_COMPRESSION_XZ;XZ uses the LZMA2 algorithm and has a large dictionary which may cause problems on memory constrained systems. The initramfs size is about 30% smaller with XZ in comparison to gzip. Decompression speed is better than that of bzip2 but worse than gzip and LZO. Compression is slow.  If you choose this, keep in mind that you may need to install the xz tool to be able to compress the initram.
INITRAMFS_COMPRESSION_LZO;It's compression ratio is the second poorest amongst the choices. The kernel size is about 10% bigger than gzip. Despite that, it's decompression speed is the second fastest and it's compression speed is quite fast too.  If you choose this, keep in mind that you may need to install the lzop tool to be able to compress the initram.
INITRAMFS_COMPRESSION_LZ4;It's compression ratio is the poorest amongst the choices. The kernel size is about 15% bigger than gzip. however its decompression speed is the fastest.  If you choose this, keep in mind that most distros don't provide lz4 by default which could cause a build failure.
CC_OPTIMIZE_FOR_SIZE;Enabling this option will pass -Os instead of -O2 to your compiler resulting in a smaller kernel.  If unsure, say N.
POSIX_TIMERS;This includes native support for POSIX timers to the kernel. Some embedded systems have no use for them and therefore they can be configured out to reduce the size of the kernel image.  When this option is disabled, the following syscalls won't be available: timer_create, timer_gettime: timer_getoverrun, timer_settime, timer_delete, clock_adjtime, getitimer, setitimer, alarm. Furthermore, the clock_settime, clock_gettime, clock_getres and clock_nanosleep syscalls will be limited to CLOCK_REALTIME, CLOCK_MONOTONIC and CLOCK_BOOTTIME only.  If unsure say y.
KALLSYMS;Say Y here to let the kernel print out symbolic crash information and symbolic stack backtraces. This increases the size of the kernel somewhat, as all symbols have to be loaded into the kernel image.
KALLSYMS_ALL;Normally kallsyms only contains the symbols of functions for nicer OOPS messages and backtraces (i.e., symbols from the text and inittext sections). This is sufficient for most cases. And only in very rare cases (e.g., when a debugger is used) all symbols are required (e.g., names of variables from the data sections, etc).  This option makes sure that all symbols are loaded into the kernel image (i.e., symbols from all sections) in cost of increased kernel size (depending on the kernel configuration, it may be 300KiB or something like this).  Say N unless you really need all symbols.
KALLSYMS_BASE_RELATIVE;Instead of emitting them as absolute values in the native word size, emit the symbol references in the kallsyms table as 32-bit entries, each containing a relative value in the range [base, base + U32_MAX] or, when KALLSYMS_ABSOLUTE_PERCPU is in effect, each containing either an absolute value in the range [0, S32_MAX] or a relative value in the range [base, base + S32_MAX], where base is the lowest relative symbol address encountered in the image.  On 64-bit builds, this reduces the size of the address table by 50%, but more importantly, it results in entries whose values are build time constants, and no relocation pass is required at runtime to fix up the entries based on the runtime load address of the kernel.
BUG;Disabling this option eliminates support for BUG and WARN, reducing the size of your kernel image and potentially quietly ignoring numerous fatal conditions. You should only consider disabling this option for embedded systems with no facilities for reporting errors. Just say Y.
BASE_FULL;Disabling this option reduces the size of miscellaneous core kernel data structures. This saves memory on small machines, but may reduce performance.
SLUB_DEBUG;SLUB has extensive debug support features. Disabling these can result in significant savings in code size. This also disables SLUB sysfs support. /sys/slab will not exist and there will be no support for cache validation etc.
SLAB_MERGE_DEFAULT;For reduced kernel memory fragmentation, slab caches can be merged when they share the same size and other characteristics. This carries a risk of kernel heap overflows being able to overwrite objects from merged caches (and more easily control cache layout), which makes such heap attacks easier to exploit by attackers. By keeping caches unmerged, these kinds of exploits can usually only damage objects in the same cache. To disable merging at runtime, slab_nomerge can be passed on the kernel command line.
MODULE_SIG;Check modules for valid signatures upon load: the signature is simply appended to the module. For more information see Documentation/module-signing.txt.  Note that this option adds the OpenSSL development packages as a kernel build dependency so that the signing tool can use its crypto library.  !!!WARNING!!!  If you enable this option, you MUST make sure that the module DOES NOT get stripped after being signed.  This includes the debuginfo strip done by some packagers (such as rpmbuild) and inclusion into an initramfs that wants the module size reduced.
TRIM_UNUSED_KSYMS;The kernel and some modules make many symbols available for other modules to use via EXPORT_SYMBOL() and variants. Depending on the set of modules being selected in your kernel configuration, many of those exported symbols might never be used.  This option allows for unused exported symbols to be dropped from the build. In turn, this provides the compiler more opportunities (especially when using LTO) for optimizing the code and reducing binary size.  This might have some security advantages as well.  If unsure, or if you need to build out-of-tree modules, say N.
LBDAF;Enable block devices or files of size 2TB and larger.  This option is required to support the full capacity of large (2TB+) block devices, including RAID, disk, Network Block Device, Logical Volume Manager (LVM) and loopback.  This option also enables support for single files larger than 2TB.  The ext4 filesystem requires that this feature be enabled in order to support filesystems that have the huge_file feature enabled.  Otherwise, it will refuse to mount in the read-write mode any filesystems that use the huge_file feature, which is enabled by default by mke2fs.ext4.  The GFS2 filesystem also requires this feature.  If unsure, say Y.
NOMMU_INITIAL_TRIM_EXCESS;The NOMMU mmap() frequently needs to allocate large contiguous chunks of memory on which to store mappings, but it can only ask the system allocator for chunks in 2^N*PAGE_SIZE amounts - which is frequently more than it requires.  To deal with this, mmap() is able to trim off the excess and return it to the allocator.  If trimming is enabled, the excess is trimmed off and returned to the system allocator, which can cause extra fragmentation, particularly if there are a lot of transient processes.  If trimming is disabled, the excess is kept, but not used, which for long-term mappings means that the space is wasted.  Trimming can be dynamically controlled through a sysctl option (/proc/sys/vm/nr_trim_pages) which specifies the minimum number of excess pages there must be before trimming should occur, or zero if no trimming is to occur.  This option specifies the initial value of this option.  The default of 1 says that all excess pages should be trimmed.  See Documentation/nommu-mmap.txt for more information.
THP_SWAP;Swap transparent huge pages in one piece, without splitting. XXX: For now this only does clustered swap space allocation.  For selection by architectures with reasonable THP sizes.
CLEANCACHE;Cleancache can be thought of as a page-granularity victim cache for clean pages that the kernel's pageframe replacement algorithm (PFRA) would like to keep around, but can't since there isn't enough memory.  So when the PFRA evicts a page, it first attempts to use cleancache code to put the data contained in that page into transcendent memory, memory that is not directly accessible or addressable by the kernel and is of unknown and possibly time-varying size.  And when a cleancache-enabled filesystem wishes to access a page in a file on disk, it first checks cleancache to see if it already contains it. if it does, the page is copied into the kernel and a disk access is avoided. When a transcendent memory driver is available (such as zcache or Xen transcendent memory), a significant I/O reduction may be achieved.  When none is available, all cleancache calls are reduced to a single pointer-compare-against-NULL resulting in a negligible performance hit.  If unsure, say Y to enable cleancache
FRONTSWAP;Frontswap is so named because it can be thought of as the opposite of a backing store for a swap device.  The data is stored into transcendent memory, memory that is not directly accessible or addressable by the kernel and is of unknown and possibly time-varying size.  When space in transcendent memory is available, a significant swap I/O reduction may be achieved.  When none is available, all frontswap calls are reduced to a single pointer- compare-against-NULL resulting in a negligible performance hit and swap data is stored as normal on the matching swap device.  If unsure, say Y to enable frontswap.
MAX_STACK_SIZE_MB;This is the maximum stack size in Megabytes in the VM layout of 32-bit user processes when the stack grows upwards (currently only on parisc and metag arch). The stack will be located at the highest memory address minus the given value, unless the RLIMIT_STACK hard limit is changed to a smaller value in which case that is used.  A sane initial value is 80 MB.
NETFILTER_XT_TARGET_TCPMSS;This option adds a `TCPMSS' target, which allows you to alter the MSS value of TCP SYN packets, to control the maximum size for that connection (usually limiting it to your outgoing interface's MTU minus 40).  This is used to overcome criminally braindead ISPs or servers which block ICMP Fragmentation Needed packets.  The symptoms of this problem are that everything works fine from your Linux firewall/router, but machines behind it can never exchange large packets:       1) Web browsers connect, then hang with no data received.       2) Small mail works fine, but large emails hang.       3) ssh works fine, but scp hangs after initial handshaking.  Workaround: activate this option and add a rule to your firewall configuration like:  iptables -A FORWARD -p tcp --tcp-flags SYN,RST SYN \                -j TCPMSS --clamp-mss-to-pmtu  To compile it as a module, choose M here.  If unsure, say N.
NETFILTER_XT_MATCH_TCPMSS;This option adds a `tcpmss' match, which allows you to examine the MSS value of TCP SYN packets, which control the maximum packet size for that connection.  To compile it as a module, choose M here.  If unsure, say N.
IP_VS_TAB_BITS;The IPVS connection hash table uses the chaining scheme to handle hash collisions. Using a big IPVS connection hash table will greatly reduce conflicts when there are hundreds of thousands of connections in the hash table.  Note the table size must be power of 2. The table size will be the value of 2 to the your input number power. The number to choose is from 8 to 20, the default number is 12, which means the table size is 4096. Don't input the number too small, otherwise you will lose performance on it. You can adapt the table size yourself, according to your virtual server application. It is good to set the table size not far less than the number of connections per second multiplying average lasting time of connection in the table.  For example, your virtual server gets 200 connections per second, the connection lasts for 200 seconds in average in the connection table, the table size should be not far less than 200x200, it is good to set the table size 32768 (2**15).  Another note that each connection occupies 128 bytes effectively and each hash entry uses 8 bytes, so you can estimate how much memory is needed for your box.  You can overwrite this number setting conn_tab_bits module parameter or by appending ip_vs.conn_tab_bits=? to the kernel command line if IP VS was compiled built-in.
IP_SCTP;Stream Control Transmission Protocol  From RFC 2960 <http://www.ietf.org/rfc/rfc2960.txt>.  SCTP is a reliable transport protocol operating on top of a connectionless packet network such as IP.  It offers the following services to its users:  -- acknowledged error-free non-duplicated transfer of user data, -- data fragmentation to conform to discovered path MTU size, -- sequenced delivery of user messages within multiple streams, with an option for order-of-arrival delivery of individual user messages, -- optional bundling of multiple user messages into a single SCTP packet, and -- network-level fault tolerance through supporting of multi- homing at either or both ends of an association.  To compile this protocol support as a module, choose M here: the module will be called sctp. Debug messages are handeled by the kernel's dynamic debugging framework.  If in doubt, say N.
ATM;ATM is a high-speed networking technology for Local Area Networks and Wide Area Networks.  It uses a fixed packet size and is connection oriented, allowing for the negotiation of minimum bandwidth requirements.  In order to participate in an ATM network, your Linux box needs an ATM networking card. If you have that, say Y here and to the driver of your ATM card below.  Note that you need a set of user-space programs to actually make use of ATM.  See the file <file:Documentation/networking/atm.txt> for further details.
BRIDGE_IGMP_SNOOPING;If you say Y here, then the Ethernet bridge will be able selectively forward multicast traffic based on IGMP/MLD traffic received from each port.  Say N to exclude this support and reduce the binary size.  If unsure, say Y.
BRIDGE_VLAN_FILTERING;If you say Y here, then the Ethernet bridge will be able selectively receive and forward traffic based on VLAN information in the packet any VLAN information configured on the bridge port or bridge device.  Say N to exclude this support and reduce the binary size.  If unsure, say Y.
NET_EMATCH_STACK;Size of the local stack variable used while evaluating the tree of ematches. Limits the depth of the tree, i.e. the number of encapsulated precedences. Every level requires 4 bytes of additional stack space.
OPENVSWITCH_GRE;If you say Y here, then the Open vSwitch will be able create GRE vport.  Say N to exclude this support and reduce the binary size.  If unsure, say Y.
OPENVSWITCH_VXLAN;If you say Y here, then the Open vSwitch will be able create vxlan vport.  Say N to exclude this support and reduce the binary size.  If unsure, say Y.
OPENVSWITCH_GENEVE;If you say Y here, then the Open vSwitch will be able create geneve vport.  Say N to exclude this support and reduce the binary size.
MAC80211_NOINLINE;This option affects code generation in mac80211, when selected some functions are marked noinline to allow easier debugging of problems in the transmit and receive paths.  This option increases code size a bit and inserts a lot of function calls in the code, but is otherwise safe to enable.  If unsure, say N unless you expect to be finding problems in mac80211.
MAC80211_STA_HASH_MAX_SIZE;Setting this option to a low value (e.g. 4) allows testing the hash table with collisions relatively deterministically (just connect more stations than the number selected here.)  If unsure, leave the default of 0.
CEPH_LIB_PRETTYDEBUG;If you say Y here, debug output will include a filename and line to aid debugging.  This increases kernel size and slows execution slightly when debug call sites are enabled (e.g., via CONFIG_DYNAMIC_DEBUG).  If unsure, say N.
EXT4_USE_FOR_EXT2;Allow the ext4 file system driver code to be used for ext2 file system mounts.  This allows users to reduce their compiled kernel size by using one file system driver for ext2, ext3, and ext4 file systems.
XFS_FS;XFS is a high performance journaling filesystem which originated on the SGI IRIX platform.  It is completely multi-threaded, can support large files and large filesystems, extended attributes, variable block sizes, is extent based, and makes extensive use of Btrees (directories, extents, free space) to aid both performance and scalability.  Refer to the documentation at <http://oss.sgi.com/projects/xfs/> for complete details.  This implementation is on-disk compatible with the IRIX version of XFS.  To compile this file system support as a module, choose M here: the module will be called xfs.  Be aware, however, that if the file system of your root partition is compiled as a module, you'll need to use an initial ramdisk (initrd) to boot.
FS_DAX;Direct Access (DAX) can be used on memory-backed block devices. If the block device supports DAX and the filesystem supports DAX, then you can avoid using the pagecache to buffer I/Os.  Turning on this option will compile in support for DAX. you will need to mount the filesystem using the -o dax option.  If you do not have a block device that is capable of using this, or if unsure, say N.  Saying Y will increase the size of the kernel by about 5kB.
NTFS_FS;NTFS is the file system of Microsoft Windows NT, 2000, XP and 2003.  Saying Y or M here enables read support.  There is partial, but safe, write support available.  For write support you must also say Y to NTFS write support below.  There are also a number of user-space tools available, called ntfsprogs.  These include ntfsundelete and ntfsresize, that work without NTFS support enabled in the kernel.  This is a rewrite from scratch of Linux NTFS support and replaced the old NTFS code starting with Linux 2.5.11.  A backport to the Linux 2.4 kernel series is separately available as a patch from the project web site.  For more information see <file:Documentation/filesystems/ntfs.txt> and <http://www.linux-ntfs.org/>.  To compile this file system support as a module, choose M here: the module will be called ntfs.  If you are not using Windows NT, 2000, XP or 2003 in addition to Linux on your computer it is safe to say N.
PROC_PAGE_MONITOR;Various /proc files exist to monitor process memory utilization: /proc/pid/smaps, /proc/pid/clear_refs, /proc/pid/pagemap, /proc/kpagecount, and /proc/kpageflags. Disabling these interfaces will reduce the size of the kernel by approximately 4kb.
EFIVAR_FS;efivarfs is a replacement filesystem for the old EFI variable support via sysfs, as it doesn't suffer from the same 1024-byte variable size limit.  To compile this file system support as a module, choose M here. The module will be called efivarfs.  If unsure, say N.
JFFS2_CMODE_SIZE;Tries all compressors and chooses the one which has the smallest result.
